family	packageId	mod	kind	defName	label	status	factions	addedTags	existingWeaponTags	existingApparelTags	reason	sourceFile
Vanilla	Ludeon.RimWorld	RimWorld Core	apparel	Apparel_TribalHeaddress	tribal headdress	assigned	Numen; S'Lanters; raiders; regional tribes	FIPA_Pool_Numen,FIPA_Pool_Raider,FIPA_Pool_Slanter,FIPA_Pool_Tribal				D:\Steam\steamapps\common\RimWorld\Data\Core\Defs\ThingDefs_Misc\Apparel_Headgear.xml
Vanilla	Ludeon.RimWorld	RimWorld Core	apparel	Apparel_Tuque	tuque	assigned	generic wastelanders; raiders; settlements	FIPA_Pool_Raider,FIPA_Pool_Settler,FIPA_Pool_WastelanderGeneric		IndustrialBasic		D:\Steam\steamapps\common\RimWorld\Data\Core\Defs\ThingDefs_Misc\Apparel_Headgear.xml
Vanilla	Ludeon.RimWorld	RimWorld Core	apparel	Apparel_WarMask	war mask	assigned	Numen; S'Lanters; raiders; regional tribes	FIPA_Pool_Numen,FIPA_Pool_Raider,FIPA_Pool_Slanter,FIPA_Pool_Tribal				D:\Steam\steamapps\common\RimWorld\Data\Core\Defs\ThingDefs_Misc\Apparel_Headgear.xml
Vanilla	Ludeon.RimWorld	RimWorld Core	apparel	Apparel_WarVeil	veil	assigned	Numen; S'Lanters; raiders; regional tribes	FIPA_Pool_Numen,FIPA_Pool_Raider,FIPA_Pool_Slanter,FIPA_Pool_Tribal				D:\Steam\steamapps\common\RimWorld\Data\Core\Defs\ThingDefs_Misc\Apparel_Headgear.xml
Vanilla	Ludeon.RimWorld	RimWorld Core	apparel	OrbitalTargeterBombardment	orbital bombardment targeter	utility_not_pawn_gear					Targeter, lance, or one-use utility; not random clothing.	D:\Steam\steamapps\common\RimWorld\Data\Core\Defs\ThingDefs_Misc\Weapons\RangedSpecial.xml
Vanilla	Ludeon.RimWorld	RimWorld Core	apparel	OrbitalTargeterPowerBeam	orbital power beam targeter	utility_not_pawn_gear					Targeter, lance, or one-use utility; not random clothing.	D:\Steam\steamapps\common\RimWorld\Data\Core\Defs\ThingDefs_Misc\Weapons\RangedSpecial.xml
Vanilla	Ludeon.RimWorld	RimWorld Core	apparel	TornadoGenerator	tornado generator	utility_not_pawn_gear					Targeter, lance, or one-use utility; not random clothing.	D:\Steam\steamapps\common\RimWorld\Data\Core\Defs\ThingDefs_Misc\Weapons\RangedSpecial.xml
Vanilla	Ludeon.RimWorld	RimWorld Core	weapon	Artillery_AutoMortar	auto-mortar	internal_not_trade_item			Artillery,Artillery_BaseDestroyer		Internal turret, artillery, mechanoid, or destroy-on-drop weapon.	D:\Steam\steamapps\common\RimWorld\Data\Core\Defs\ThingDefs_Buildings\Buildings_Mech_Turrets.xml
Vanilla	Ludeon.RimWorld	RimWorld Core	weapon	Artillery_Mortar	mortar	internal_not_trade_item			Artillery,Artillery_BaseDestroyer		Internal turret, artillery, mechanoid, or destroy-on-drop weapon.	D:\Steam\steamapps\common\RimWorld\Data\Core\Defs\ThingDefs_Buildings\Buildings_Security_Turrets.xml
Vanilla	Ludeon.RimWorld	RimWorld Core	weapon	Beer	beer	utility_not_pawn_gear					Equippable resource, drink, or utility object; not a PawnKind weapon.	D:\Steam\steamapps\common\RimWorld\Data\Core\Defs\Drugs\Alcohol_Beer.xml
Vanilla	Ludeon.RimWorld	RimWorld Core	weapon	Bow_Great	greatbow	assigned	Mothman and Wendigo cults; Numen; S'Lanters; all regional raiders; caravan companies; escaped slaves and beggars; generic wastelanders; ghoul settlements; raiders; regional tribes; settlements	FIPW_Pool_Caravan,FIPW_Pool_CultPrimitive,FIPW_Pool_Ghoul,FIPW_Pool_Numen,FIPW_Pool_Raider,FIPW_Pool_RegionalRaider,FIPW_Pool_Settler,FIPW_Pool_Slanter,FIPW_Pool_SlaveLowTech,FIPW_Pool_Tribal,FIPW_Pool_Wastelander,FIPW_Role_Heavy,FIPW_T0_Improvised	Neolithic,NeolithicRangedChief,NeolithicRangedHeavy			D:\Steam\steamapps\common\RimWorld\Data\Core\Defs\ThingDefs_Misc\Weapons\RangedNeolithic.xml
Vanilla	Ludeon.RimWorld	RimWorld Core	weapon	Bow_Recurve	recurve bow	assigned	Mothman and Wendigo cults; Numen; S'Lanters; all regional raiders; caravan companies; escaped slaves and beggars; generic wastelanders; ghoul settlements; raiders; regional tribes; settlements	FIPW_Pool_Caravan,FIPW_Pool_CultPrimitive,FIPW_Pool_Ghoul,FIPW_Pool_Numen,FIPW_Pool_Raider,FIPW_Pool_RegionalRaider,FIPW_Pool_Settler,FIPW_Pool_Slanter,FIPW_Pool_SlaveLowTech,FIPW_Pool_Tribal,FIPW_Pool_Wastelander,FIPW_Role_Rifle,FIPW_T0_Improvised	Neolithic,NeolithicRangedDecent			D:\Steam\steamapps\common\RimWorld\Data\Core\Defs\ThingDefs_Misc\Weapons\RangedNeolithic.xml
Vanilla	Ludeon.RimWorld	RimWorld Core	weapon	Bow_Short	short bow	assigned	Mothman and Wendigo cults; Numen; S'Lanters; all regional raiders; caravan companies; escaped slaves and beggars; generic wastelanders; ghoul settlements; raiders; regional tribes; settlements	FIPW_Pool_Caravan,FIPW_Pool_CultPrimitive,FIPW_Pool_Ghoul,FIPW_Pool_Numen,FIPW_Pool_Raider,FIPW_Pool_RegionalRaider,FIPW_Pool_Settler,FIPW_Pool_Slanter,FIPW_Pool_SlaveLowTech,FIPW_Pool_Tribal,FIPW_Pool_Wastelander,FIPW_Role_Rifle,FIPW_T0_Improvised	Neolithic,NeolithicRangedBasic			D:\Steam\steamapps\common\RimWorld\Data\Core\Defs\ThingDefs_Misc\Weapons\RangedNeolithic.xml
Vanilla	Ludeon.RimWorld	RimWorld Core	weapon	ElephantTusk	elephant tusk	assigned	Mothman and Wendigo cults; Numen; S'Lanters; all regional raiders; caravan companies; escaped slaves and beggars; generic wastelanders; ghoul settlements; raiders; regional tribes; settlements	FIPW_Pool_Caravan,FIPW_Pool_CultPrimitive,FIPW_Pool_Ghoul,FIPW_Pool_Numen,FIPW_Pool_Raider,FIPW_Pool_RegionalRaider,FIPW_Pool_Settler,FIPW_Pool_Slanter,FIPW_Pool_SlaveLowTech,FIPW_Pool_Tribal,FIPW_Pool_Wastelander,FIPW_Role_Other,FIPW_T0_Improvised				D:\Steam\steamapps\common\RimWorld\Data\Core\Defs\ThingDefs_Items\Items_Exotic.xml
Vanilla	Ludeon.RimWorld	RimWorld Core	weapon	Gun_AssaultRifle	assault rifle	assigned	Circle of Steel; Enclave remnants; US Army-equipped forces; Whitespring Enclave; caravan companies; controlled and crazed vaults; escaped slaves and beggars; generic wastelanders; ghoul settlements; raiders; rough settlements; settlement guards; settlements; super mutant forces	FIPW_Pool_Caravan,FIPW_Pool_CircleOfSteel,FIPW_Pool_Enclave,FIPW_Pool_EnclaveRemnant,FIPW_Pool_Ghoul,FIPW_Pool_Raider,FIPW_Pool_RoughSettler,FIPW_Pool_Settler,FIPW_Pool_SettlerGuard,FIPW_Pool_SlaveLowTech,FIPW_Pool_SuperMutant,FIPW_Pool_USArmy,FIPW_Pool_VaultHighTech,FIPW_Pool_Wastelander,FIPW_Role_Assault,FIPW_T2_Service	AssaultRifle,Gun,IndustrialGunAdvanced			D:\Steam\steamapps\common\RimWorld\Data\Core\Defs\ThingDefs_Misc\Weapons\RangedIndustrial.xml
Vanilla	Ludeon.RimWorld	RimWorld Core	weapon	Gun_AutocannonTurret	autocannon	internal_not_trade_item			TurretGun		Internal turret, artillery, mechanoid, or destroy-on-drop weapon.	D:\Steam\steamapps\common\RimWorld\Data\Core\Defs\ThingDefs_Buildings\Buildings_Security_Turrets.xml
Vanilla	Ludeon.RimWorld	RimWorld Core	weapon	Gun_Autopistol	autopistol	assigned	caravan companies; escaped slaves and beggars; generic wastelanders; ghoul settlements; raiders; settlements	FIPW_Pool_Caravan,FIPW_Pool_Ghoul,FIPW_Pool_Raider,FIPW_Pool_Settler,FIPW_Pool_SlaveLowTech,FIPW_Pool_Wastelander,FIPW_Role_Sidearm,FIPW_T1_Wasteland	Autopistol,Gun,SimpleGun			D:\Steam\steamapps\common\RimWorld\Data\Core\Defs\ThingDefs_Misc\Weapons\RangedIndustrial.xml
Vanilla	Ludeon.RimWorld	RimWorld Core	weapon	Gun_BoltActionRifle	bolt-action rifle	assigned	caravan companies; escaped slaves and beggars; generic wastelanders; ghoul settlements; raiders; settlements	FIPW_Pool_Caravan,FIPW_Pool_Ghoul,FIPW_Pool_Raider,FIPW_Pool_Settler,FIPW_Pool_SlaveLowTech,FIPW_Pool_Wastelander,FIPW_Role_Rifle,FIPW_T1_Wasteland	Gun			D:\Steam\steamapps\common\RimWorld\Data\Core\Defs\ThingDefs_Misc\Weapons\RangedIndustrial.xml
Vanilla	Ludeon.RimWorld	RimWorld Core	weapon	Gun_ChainShotgun	chain shotgun	assigned	Circle of Steel; Enclave remnants; US Army-equipped forces; Whitespring Enclave; caravan companies; controlled and crazed vaults; escaped slaves and beggars; generic wastelanders; ghoul settlements; raiders; rough settlements; settlement guards; settlements; super mutant forces	FIPW_Pool_Caravan,FIPW_Pool_CircleOfSteel,FIPW_Pool_Enclave,FIPW_Pool_EnclaveRemnant,FIPW_Pool_Ghoul,FIPW_Pool_Raider,FIPW_Pool_RoughSettler,FIPW_Pool_Settler,FIPW_Pool_SettlerGuard,FIPW_Pool_SlaveLowTech,FIPW_Pool_SuperMutant,FIPW_Pool_USArmy,FIPW_Pool_VaultHighTech,FIPW_Pool_Wastelander,FIPW_Role_Shotgun,FIPW_T2_Service	Gun,IndustrialGunAdvanced,ShortShots			D:\Steam\steamapps\common\RimWorld\Data\Core\Defs\ThingDefs_Misc\Weapons\RangedIndustrial.xml
Vanilla	Ludeon.RimWorld	RimWorld Core	weapon	Gun_ChargeBlasterHeavy	Gun_ChargeBlasterHeavy	internal_not_trade_item			ChargeBlasterHeavyGun,MechanoidGunHeavy		Internal turret, artillery, mechanoid, or destroy-on-drop weapon.	D:\Steam\steamapps\common\RimWorld\Data\Core\Defs\ThingDefs_Misc\Weapons\RangedMechanoid.xml
Vanilla	Ludeon.RimWorld	RimWorld Core	weapon	Gun_ChargeBlasterHeavyTurret	light charge blaster	internal_not_trade_item					Internal turret, artillery, mechanoid, or destroy-on-drop weapon.	D:\Steam\steamapps\common\RimWorld\Data\Core\Defs\ThingDefs_Buildings\Buildings_Mech_Turrets.xml
Vanilla	Ludeon.RimWorld	RimWorld Core	weapon	Gun_ChargeLance	charge lance	assigned	Circle of Steel; Whitespring Enclave; controlled and crazed vaults	FIPW_Pool_CircleOfSteel,FIPW_Pool_Enclave,FIPW_Pool_VaultHighTech,FIPW_Role_Laser,FIPW_T4_Elite	Gun,MechanoidGunMedium,SpacerGun			D:\Steam\steamapps\common\RimWorld\Data\Core\Defs\ThingDefs_Misc\Weapons\RangedSpacer.xml
Vanilla	Ludeon.RimWorld	RimWorld Core	weapon	Gun_ChargeRifle	charge rifle	assigned	Circle of Steel; Whitespring Enclave; controlled and crazed vaults	FIPW_Pool_CircleOfSteel,FIPW_Pool_Enclave,FIPW_Pool_VaultHighTech,FIPW_Role_Laser,FIPW_T4_Elite	Gun,SpacerGun			D:\Steam\steamapps\common\RimWorld\Data\Core\Defs\ThingDefs_Misc\Weapons\RangedSpacer.xml
Vanilla	Ludeon.RimWorld	RimWorld Core	weapon	Gun_DoomsdayRocket	doomsday rocket launcher	assigned	Circle of Steel; Whitespring Enclave; controlled and crazed vaults	FIPW_Pool_CircleOfSteel,FIPW_Pool_Enclave,FIPW_Pool_VaultHighTech,FIPW_Role_Heavy,FIPW_T4_Elite	Gun,GunSingleUse			D:\Steam\steamapps\common\RimWorld\Data\Core\Defs\ThingDefs_Misc\Weapons\RangedIndustrialConsumable.xml
Vanilla	Ludeon.RimWorld	RimWorld Core	weapon	Gun_EmpLauncher	EMP launcher	assigned	caravan companies; escaped slaves and beggars; generic wastelanders; ghoul settlements; raiders; settlements	FIPW_Pool_Caravan,FIPW_Pool_Ghoul,FIPW_Pool_Raider,FIPW_Pool_Settler,FIPW_Pool_SlaveLowTech,FIPW_Pool_Wastelander,FIPW_Role_Other,FIPW_T1_Wasteland	GrenadeEMP,Gun			D:\Steam\steamapps\common\RimWorld\Data\Core\Defs\ThingDefs_Misc\Weapons\RangedIndustrial.xml
Vanilla	Ludeon.RimWorld	RimWorld Core	weapon	Gun_HeavySMG	heavy SMG	assigned	Circle of Steel; Enclave remnants; US Army-equipped forces; Whitespring Enclave; caravan companies; controlled and crazed vaults; escaped slaves and beggars; generic wastelanders; ghoul settlements; raiders; rough settlements; settlement guards; settlements; super mutant forces	FIPW_Pool_Caravan,FIPW_Pool_CircleOfSteel,FIPW_Pool_Enclave,FIPW_Pool_EnclaveRemnant,FIPW_Pool_Ghoul,FIPW_Pool_Raider,FIPW_Pool_RoughSettler,FIPW_Pool_Settler,FIPW_Pool_SettlerGuard,FIPW_Pool_SlaveLowTech,FIPW_Pool_SuperMutant,FIPW_Pool_USArmy,FIPW_Pool_VaultHighTech,FIPW_Pool_Wastelander,FIPW_Role_Heavy,FIPW_T2_Service	Gun,IndustrialGunAdvanced,ShortShots			D:\Steam\steamapps\common\RimWorld\Data\Core\Defs\ThingDefs_Misc\Weapons\RangedIndustrial.xml
Vanilla	Ludeon.RimWorld	RimWorld Core	weapon	Gun_IncendiaryLauncher	incendiary launcher	assigned	caravan companies; escaped slaves and beggars; generic wastelanders; ghoul settlements; raiders; settlements	FIPW_Pool_Caravan,FIPW_Pool_Ghoul,FIPW_Pool_Raider,FIPW_Pool_Settler,FIPW_Pool_SlaveLowTech,FIPW_Pool_Wastelander,FIPW_Role_Other,FIPW_T1_Wasteland	Gun			D:\Steam\steamapps\common\RimWorld\Data\Core\Defs\ThingDefs_Misc\Weapons\RangedIndustrial.xml
Vanilla	Ludeon.RimWorld	RimWorld Core	weapon	Gun_InfernoCannon	Gun_InfernoCannon	internal_not_trade_item			InfernoCannonGun,MechanoidGunHeavy		Internal turret, artillery, mechanoid, or destroy-on-drop weapon.	D:\Steam\steamapps\common\RimWorld\Data\Core\Defs\ThingDefs_Misc\Weapons\RangedMechanoid.xml
Vanilla	Ludeon.RimWorld	RimWorld Core	weapon	Gun_InfernoCannonTurret	Gun_InfernoCannonTurret	internal_not_trade_item			TurretGun		Internal turret, artillery, mechanoid, or destroy-on-drop weapon.	D:\Steam\steamapps\common\RimWorld\Data\Core\Defs\ThingDefs_Buildings\Buildings_Mech_Turrets.xml
Vanilla	Ludeon.RimWorld	RimWorld Core	weapon	Gun_LMG	LMG	assigned	Circle of Steel; Enclave remnants; US Army-equipped forces; Whitespring Enclave; caravan companies; controlled and crazed vaults; escaped slaves and beggars; generic wastelanders; ghoul settlements; raiders; rough settlements; settlement guards; settlements; super mutant forces	FIPW_Pool_Caravan,FIPW_Pool_CircleOfSteel,FIPW_Pool_Enclave,FIPW_Pool_EnclaveRemnant,FIPW_Pool_Ghoul,FIPW_Pool_Raider,FIPW_Pool_RoughSettler,FIPW_Pool_Settler,FIPW_Pool_SettlerGuard,FIPW_Pool_SlaveLowTech,FIPW_Pool_SuperMutant,FIPW_Pool_USArmy,FIPW_Pool_VaultHighTech,FIPW_Pool_Wastelander,FIPW_Role_Heavy,FIPW_T2_Service	Gun,IndustrialGunAdvanced			D:\Steam\steamapps\common\RimWorld\Data\Core\Defs\ThingDefs_Misc\Weapons\RangedIndustrial.xml
Vanilla	Ludeon.RimWorld	RimWorld Core	weapon	Gun_MachinePistol	machine pistol	assigned	caravan companies; escaped slaves and beggars; generic wastelanders; ghoul settlements; raiders; settlements	FIPW_Pool_Caravan,FIPW_Pool_Ghoul,FIPW_Pool_Raider,FIPW_Pool_Settler,FIPW_Pool_SlaveLowTech,FIPW_Pool_Wastelander,FIPW_Role_SMG,FIPW_T1_Wasteland	Gun,ShortShots			D:\Steam\steamapps\common\RimWorld\Data\Core\Defs\ThingDefs_Misc\Weapons\RangedIndustrial.xml
Vanilla	Ludeon.RimWorld	RimWorld Core	weapon	Gun_Minigun	minigun	assigned	Circle of Steel; Enclave remnants; US Army-equipped forces; Whitespring Enclave; caravan companies; controlled and crazed vaults; escaped slaves and beggars; generic wastelanders; ghoul settlements; raiders; rough settlements; settlement guards; settlements; super mutant forces	FIPW_Pool_Caravan,FIPW_Pool_CircleOfSteel,FIPW_Pool_Enclave,FIPW_Pool_EnclaveRemnant,FIPW_Pool_Ghoul,FIPW_Pool_Raider,FIPW_Pool_RoughSettler,FIPW_Pool_Settler,FIPW_Pool_SettlerGuard,FIPW_Pool_SlaveLowTech,FIPW_Pool_SuperMutant,FIPW_Pool_USArmy,FIPW_Pool_VaultHighTech,FIPW_Pool_Wastelander,FIPW_Role_Heavy,FIPW_T2_Service	Gun,GunHeavy,Minigun			D:\Steam\steamapps\common\RimWorld\Data\Core\Defs\ThingDefs_Misc\Weapons\RangedIndustrial.xml
Vanilla	Ludeon.RimWorld	RimWorld Core	weapon	Gun_MiniTurret	mini-turret gun	internal_not_trade_item			TurretGun		Internal turret, artillery, mechanoid, or destroy-on-drop weapon.	D:\Steam\steamapps\common\RimWorld\Data\Core\Defs\ThingDefs_Buildings\Buildings_Security_Turrets.xml
Vanilla	Ludeon.RimWorld	RimWorld Core	weapon	Gun_MiniTurretMech	mini-slugger	internal_not_trade_item			TurretGun		Internal turret, artillery, mechanoid, or destroy-on-drop weapon.	D:\Steam\steamapps\common\RimWorld\Data\Core\Defs\ThingDefs_Buildings\Buildings_Mech.xml
Vanilla	Ludeon.RimWorld	RimWorld Core	weapon	Gun_Needle	needle gun	internal_not_trade_item			MechanoidGunLongRange		Internal turret, artillery, mechanoid, or destroy-on-drop weapon.	D:\Steam\steamapps\common\RimWorld\Data\Core\Defs\ThingDefs_Misc\Weapons\RangedMechanoid.xml
Vanilla	Ludeon.RimWorld	RimWorld Core	weapon	Gun_PumpShotgun	pump shotgun	assigned	caravan companies; escaped slaves and beggars; generic wastelanders; ghoul settlements; raiders; settlements	FIPW_Pool_Caravan,FIPW_Pool_Ghoul,FIPW_Pool_Raider,FIPW_Pool_Settler,FIPW_Pool_SlaveLowTech,FIPW_Pool_Wastelander,FIPW_Role_Shotgun,FIPW_T1_Wasteland	Gun,PumpShotgun,ShortShots			D:\Steam\steamapps\common\RimWorld\Data\Core\Defs\ThingDefs_Misc\Weapons\RangedIndustrial.xml
Vanilla	Ludeon.RimWorld	RimWorld Core	weapon	Gun_Revolver	revolver	assigned	Nova Arizona frontier; Nuevo Texico frontier; caravan companies; escaped slaves and beggars; generic wastelanders; ghoul settlements; raiders; settlements	FIPW_Pool_ArizonaCowboy,FIPW_Pool_Caravan,FIPW_Pool_Ghoul,FIPW_Pool_NuevoTexicoFrontier,FIPW_Pool_Raider,FIPW_Pool_Settler,FIPW_Pool_SlaveLowTech,FIPW_Pool_Wastelander,FIPW_Role_Sidearm,FIPW_T1_Wasteland	Gun,Revolver,SimpleGun			D:\Steam\steamapps\common\RimWorld\Data\Core\Defs\ThingDefs_Misc\Weapons\RangedIndustrial.xml
Vanilla	Ludeon.RimWorld	RimWorld Core	weapon	Gun_RocketswarmLauncher	rocketswarm tube	internal_not_trade_item			TurretGun		Internal turret, artillery, mechanoid, or destroy-on-drop weapon.	D:\Steam\steamapps\common\RimWorld\Data\Core\Defs\ThingDefs_Buildings\Buildings_Security_Turrets.xml
Vanilla	Ludeon.RimWorld	RimWorld Core	weapon	Gun_SmokeLauncher	smoke launcher	assigned	caravan companies; escaped slaves and beggars; generic wastelanders; ghoul settlements; raiders; settlements	FIPW_Pool_Caravan,FIPW_Pool_Ghoul,FIPW_Pool_Raider,FIPW_Pool_Settler,FIPW_Pool_SlaveLowTech,FIPW_Pool_Wastelander,FIPW_Role_Other,FIPW_T1_Wasteland	GrenadeSmoke			D:\Steam\steamapps\common\RimWorld\Data\Core\Defs\ThingDefs_Misc\Weapons\RangedIndustrial.xml
Vanilla	Ludeon.RimWorld	RimWorld Core	weapon	Gun_SniperRifle	sniper rifle	assigned	Circle of Steel; Enclave remnants; US Army-equipped forces; Whitespring Enclave; caravan companies; controlled and crazed vaults; escaped slaves and beggars; generic wastelanders; ghoul settlements; raiders; rough settlements; settlement guards; settlements; super mutant forces	FIPW_Pool_Caravan,FIPW_Pool_CircleOfSteel,FIPW_Pool_Enclave,FIPW_Pool_EnclaveRemnant,FIPW_Pool_Ghoul,FIPW_Pool_Raider,FIPW_Pool_RoughSettler,FIPW_Pool_Settler,FIPW_Pool_SettlerGuard,FIPW_Pool_SlaveLowTech,FIPW_Pool_SuperMutant,FIPW_Pool_USArmy,FIPW_Pool_VaultHighTech,FIPW_Pool_Wastelander,FIPW_Role_Sniper,FIPW_T2_Service	SniperRifle			D:\Steam\steamapps\common\RimWorld\Data\Core\Defs\ThingDefs_Misc\Weapons\RangedIndustrial.xml
Vanilla	Ludeon.RimWorld	RimWorld Core	weapon	Gun_ThumpCannon	thump cannon	internal_not_trade_item			MechanoidGunBreach		Internal turret, artillery, mechanoid, or destroy-on-drop weapon.	D:\Steam\steamapps\common\RimWorld\Data\Core\Defs\ThingDefs_Misc\Weapons\Weapons_Breach.xml
Vanilla	Ludeon.RimWorld	RimWorld Core	weapon	Gun_TripleRocket	triple rocket launcher	assigned	Circle of Steel; Whitespring Enclave; controlled and crazed vaults	FIPW_Pool_CircleOfSteel,FIPW_Pool_Enclave,FIPW_Pool_VaultHighTech,FIPW_Role_Heavy,FIPW_T4_Elite	Gun,GunSingleUse			D:\Steam\steamapps\common\RimWorld\Data\Core\Defs\ThingDefs_Misc\Weapons\RangedIndustrialConsumable.xml
Vanilla	Ludeon.RimWorld	RimWorld Core	weapon	Gun_TurretFoam	foam sprayer	internal_not_trade_item			TurretGun		Internal turret, artillery, mechanoid, or destroy-on-drop weapon.	D:\Steam\steamapps\common\RimWorld\Data\Core\Defs\ThingDefs_Buildings\Buildings_Security_Turrets.xml
Vanilla	Ludeon.RimWorld	RimWorld Core	weapon	Gun_TurretSniper	uranium slug cannon	internal_not_trade_item			TurretGun		Internal turret, artillery, mechanoid, or destroy-on-drop weapon.	D:\Steam\steamapps\common\RimWorld\Data\Core\Defs\ThingDefs_Buildings\Buildings_Security_Turrets.xml
Vanilla	Ludeon.RimWorld	RimWorld Core	weapon	MeleeWeapon_BreachAxe	breach axe	assigned	Mothman and Wendigo cults; Numen; S'Lanters; all regional raiders; caravan companies; escaped slaves and beggars; generic wastelanders; ghoul settlements; raiders; regional tribes; settlements; super mutant improvised weapons	FIPW_Pool_Caravan,FIPW_Pool_CultPrimitive,FIPW_Pool_Ghoul,FIPW_Pool_Numen,FIPW_Pool_Raider,FIPW_Pool_RegionalRaider,FIPW_Pool_Settler,FIPW_Pool_Slanter,FIPW_Pool_SlaveLowTech,FIPW_Pool_SuperMutant,FIPW_Pool_Tribal,FIPW_Pool_Wastelander,FIPW_Role_Melee,FIPW_T0_Improvised	NeolithicMeleeDestructive			D:\Steam\steamapps\common\RimWorld\Data\Core\Defs\ThingDefs_Misc\Weapons\Breach.xml
Vanilla	Ludeon.RimWorld	RimWorld Core	weapon	MeleeWeapon_Club	club	assigned	Mothman and Wendigo cults; Numen; S'Lanters; all regional raiders; caravan companies; escaped slaves and beggars; generic wastelanders; ghoul settlements; raiders; regional tribes; settlements; super mutant improvised weapons	FIPW_Pool_Caravan,FIPW_Pool_CultPrimitive,FIPW_Pool_Ghoul,FIPW_Pool_Numen,FIPW_Pool_Raider,FIPW_Pool_RegionalRaider,FIPW_Pool_Settler,FIPW_Pool_Slanter,FIPW_Pool_SlaveLowTech,FIPW_Pool_SuperMutant,FIPW_Pool_Tribal,FIPW_Pool_Wastelander,FIPW_Role_Melee,FIPW_T0_Improvised	NeolithicMeleeBasic			D:\Steam\steamapps\common\RimWorld\Data\Core\Defs\ThingDefs_Misc\Weapons\MeleeNeolithic.xml
Vanilla	Ludeon.RimWorld	RimWorld Core	weapon	MeleeWeapon_Gladius	gladius	assigned	Mothman and Wendigo cults; Numen; S'Lanters; all regional raiders; caravan companies; escaped slaves and beggars; generic wastelanders; ghoul settlements; raiders; regional tribes; settlements	FIPW_Pool_Caravan,FIPW_Pool_CultPrimitive,FIPW_Pool_Ghoul,FIPW_Pool_Numen,FIPW_Pool_Raider,FIPW_Pool_RegionalRaider,FIPW_Pool_Settler,FIPW_Pool_Slanter,FIPW_Pool_SlaveLowTech,FIPW_Pool_Tribal,FIPW_Pool_Wastelander,FIPW_Role_Melee,FIPW_T0_Improvised	MedievalMeleeDecent			D:\Steam\steamapps\common\RimWorld\Data\Core\Defs\ThingDefs_Misc\Weapons\MeleeMedieval.xml
Vanilla	Ludeon.RimWorld	RimWorld Core	weapon	MeleeWeapon_Ikwa	ikwa	assigned	Mothman and Wendigo cults; Numen; S'Lanters; all regional raiders; caravan companies; escaped slaves and beggars; generic wastelanders; ghoul settlements; raiders; regional tribes; settlements	FIPW_Pool_Caravan,FIPW_Pool_CultPrimitive,FIPW_Pool_Ghoul,FIPW_Pool_Numen,FIPW_Pool_Raider,FIPW_Pool_RegionalRaider,FIPW_Pool_Settler,FIPW_Pool_Slanter,FIPW_Pool_SlaveLowTech,FIPW_Pool_Tribal,FIPW_Pool_Wastelander,FIPW_Role_Melee,FIPW_T0_Improvised	NeolithicMeleeDecent			D:\Steam\steamapps\common\RimWorld\Data\Core\Defs\ThingDefs_Misc\Weapons\MeleeNeolithic.xml
Vanilla	Ludeon.RimWorld	RimWorld Core	weapon	MeleeWeapon_Knife	knife	assigned	Enclave emergency sidearms; Mothman and Wendigo cults; Numen; S'Lanters; all regional raiders; caravan companies; escaped slaves and beggars; generic wastelanders; ghoul settlements; raiders; regional tribes; settlements; super mutant improvised weapons	FIPW_Pool_Caravan,FIPW_Pool_CultPrimitive,FIPW_Pool_EnclaveFallback,FIPW_Pool_Ghoul,FIPW_Pool_Numen,FIPW_Pool_Raider,FIPW_Pool_RegionalRaider,FIPW_Pool_Settler,FIPW_Pool_Slanter,FIPW_Pool_SlaveLowTech,FIPW_Pool_SuperMutant,FIPW_Pool_Tribal,FIPW_Pool_Wastelander,FIPW_Role_Melee,FIPW_T0_Improvised	MedievalMeleeBasic,NeolithicMeleeBasic			D:\Steam\steamapps\common\RimWorld\Data\Core\Defs\ThingDefs_Misc\Weapons\MeleeNeolithic.xml
